Unnamed: 0,ID,conf90,conf95,conf99,numberCys,numberCysCys,pattern
5621,g5622.t1,1,1,1,0,1,1
5622,g5623.t1,1,1,1,1,1,1
5623,g5624.t1,1,1,1,0,1,1
5624,g5625.t1,1,1,1,1,1,1
5625,g5626.t1,1,1,1,0,1,1
5626,g5627.t1,1,1,1,1,1,1
5627,g5628.t1,1,1,1,1,1,1
5628,g5629.t1,1,1,1,1,1,1
5629,g5630.t1,1,1,1,1,1,1
5630,g5631.t1,1,1,1,1,1,1
5631,g5632.t1,1,1,1,1,1,1
5632,g5633.t1,1,1,0,1,1,1
5633,g5634.t1,1,1,1,0,1,1
5634,g5635.t1,1,1,1,1,1,1
5635,g5636.t1,1,1,1,1,1,1
5636,g5637.t1,1,1,1,1,1,1
5637,g5638.t1,1,1,1,0,1,1
5638,g5639.t1,0,0,0,1,1,1
5639,g5640.t1,1,1,1,0,1,1
5640,g5641.t1,1,1,0,1,1,1
5641,g5642.t1,1,1,1,1,1,1
5642,g5643.t1,1,1,1,1,1,1
5643,g5644.t1,1,1,1,1,1,1
5644,g5645.t1,1,1,1,0,1,1
5645,g5646.t1,0,0,0,1,1,1
5646,g5647.t1,1,1,1,1,1,1
5647,g5648.t1,1,1,1,1,1,1
5648,g5649.t1,1,1,1,0,1,1
5649,g5650.t1,1,1,1,0,1,1
5650,g5651.t1,1,1,1,1,1,1
5651,g5652.t1,0,0,0,1,1,1
5652,g5653.t1,1,1,1,1,1,1
5653,g5654.t1,1,1,1,0,1,1
5654,g5655.t1,1,1,1,0,1,1
5655,g5656.t1,1,1,1,1,1,1
5656,g5657.t1,1,1,1,0,1,1
5657,g5658.t1,1,1,1,0,1,1
5658,g5659.t1,1,1,1,1,1,1
5659,g5660.t1,1,1,1,0,1,1
5660,g5661.t1,1,1,1,0,1,1
5661,g5662.t1,0,0,0,1,1,1
5662,g5663.t1,1,1,1,0,1,1
5663,g5664.t1,1,1,1,1,1,1
5664,g5665.t1,1,1,1,1,1,1
5665,g5666.t1,1,1,1,1,1,1
5666,g5667.t1,1,1,1,1,1,1
5667,g5668.t1,1,1,1,1,1,1
5668,g5669.t1,1,1,1,1,1,1
5669,g5670.t1,1,1,1,1,1,1
5670,g5671.t1,0,0,0,1,1,1
5671,g5672.t1,1,1,0,1,1,1
5672,g5673.t1,1,1,1,1,1,1
5673,g5674.t1,0,0,0,1,1,1
5674,g5675.t1,1,1,1,0,1,1
5675,g5676.t1,1,1,1,1,1,1
5676,g5677.t1,1,1,1,0,1,1
5677,g5678.t1,1,1,1,1,1,1
5678,g5679.t1,1,1,1,1,1,1
5679,g5680.t1,1,1,1,0,1,1
5680,g5681.t1,1,1,1,0,1,1
5681,g5682.t1,1,1,1,1,1,1
5682,g5683.t1,1,1,1,1,1,1
5683,g5684.t1,1,1,1,1,1,1
5684,g5685.t1,1,1,1,1,1,1
5685,g5686.t1,1,1,1,0,1,1
5686,g5687.t1,1,1,1,1,1,1
5687,g5688.t1,1,1,1,0,1,1
5688,g5689.t1,1,1,1,1,1,1
5689,g5690.t1,0,0,0,1,1,1
5690,g5691.t1,1,1,1,1,1,1
5691,g5692.t1,1,1,1,1,1,1
5692,g5693.t1,1,1,1,1,1,1
5693,g5694.t1,1,1,1,1,1,1
5694,g5695.t1,1,1,1,1,1,1
5695,g5696.t1,1,1,0,1,1,1
5696,g5697.t1,1,1,1,0,1,1
5697,g5698.t1,1,1,1,1,1,1
5698,g5699.t1,1,1,1,1,1,1
5699,g5700.t1,1,1,1,0,0,1
5700,g5701.t1,0,0,0,1,1,1
5701,g5702.t1,1,1,1,1,1,1
5702,g5703.t1,1,1,1,1,1,1
5703,g5704.t1,1,1,1,1,1,1
5704,g5705.t1,1,1,1,1,1,1
5705,g5706.t1,1,1,1,1,1,1
5706,g5707.t1,1,1,1,1,1,1
5707,g5708.t1,1,1,1,1,1,1
5708,g5709.t1,1,1,1,1,1,1
5709,g5710.t1,1,1,1,0,1,1
5710,g5711.t1,1,1,1,1,1,1
5711,g5712.t1,1,1,1,1,1,1
5712,g5713.t1,1,1,1,1,1,1
5713,g5714.t1,1,1,1,0,1,1
5714,g5715.t1,1,1,1,1,1,1
5715,g5716.t1,1,1,1,1,1,1
5716,g5717.t1,1,1,1,0,1,1
5717,g5718.t1,1,1,1,0,1,1
5718,g5719.t1,1,1,1,1,1,1
5719,g5720.t1,1,1,1,0,1,1
5720,g5721.t1,1,1,1,0,1,1
5721,g5722.t1,1,1,1,1,1,1
5722,g5723.t1,1,1,1,0,1,1
5723,g5724.t1,1,1,1,1,1,1
5724,g5725.t1,1,1,1,0,1,1
5725,g5726.t1,1,1,1,1,1,1
5726,g5727.t1,1,1,1,1,1,1
5727,g5728.t1,1,1,1,1,1,1
5728,g5729.t1,1,1,1,1,1,1
5729,g5730.t1,1,1,1,1,1,1
5730,g5731.t1,1,1,1,0,1,1
5731,g5732.t1,1,1,1,1,1,1
5732,g5733.t1,0,0,0,1,1,1
5733,g5734.t1,1,1,1,0,1,1
5734,g5735.t1,1,1,1,1,1,1
5735,g5736.t1,1,1,1,0,1,1
5736,g5737.t1,1,1,1,1,1,1
5737,g5738.t1,1,1,1,1,1,1
5738,g5739.t1,1,1,1,1,1,1
5739,g5740.t1,1,1,1,0,1,1
5740,g5741.t1,0,0,0,1,1,1
5741,g5742.t1,1,1,1,0,1,1
5742,g5743.t1,1,1,1,1,1,1
5743,g5744.t1,1,1,1,1,1,1
5744,g5745.t1,1,1,1,1,1,1
5745,g5746.t1,1,1,1,0,1,1
5746,g5747.t1,0,0,0,1,1,1
5747,g5748.t1,1,1,1,1,1,1
5748,g5749.t1,1,1,1,0,1,1
5749,g5750.t1,1,1,1,0,1,1
5750,g5751.t1,1,1,1,0,1,1
5751,g5752.t1,1,1,1,1,1,1
5752,g5753.t1,1,1,1,1,1,1
5753,g5754.t1,0,0,0,1,1,1
5754,g5755.t1,1,1,1,1,1,1
5755,g5756.t1,1,1,1,1,1,1
5756,g5757.t1,0,0,0,1,1,1
5757,g5758.t1,1,1,1,1,1,1
5758,g5759.t1,1,1,1,1,1,1
5759,g5760.t1,1,1,1,0,1,1
5760,g5761.t1,1,1,1,0,1,1
5761,g5762.t1,1,1,1,1,1,1
5762,g5763.t1,1,1,1,0,1,1
5763,g5764.t1,1,1,1,0,1,1
5764,g5765.t1,1,1,1,1,1,1
5765,g5766.t1,1,1,1,1,1,1
5766,g5767.t1,1,1,1,1,1,1
5767,g5768.t1,1,1,1,1,1,1
5768,g5769.t1,1,1,1,1,1,1
5769,g5770.t1,1,1,1,1,1,1
5770,g5771.t1,1,1,1,1,1,1
5771,g5772.t1,1,1,1,0,1,1
5772,g5773.t1,1,1,1,1,1,1
5773,g5774.t1,1,1,1,0,1,1
5774,g5775.t1,1,1,1,0,1,1
5775,g5776.t1,1,1,1,0,1,1
5776,g5777.t1,1,1,1,0,1,1
5777,g5778.t1,0,0,0,1,1,1
5778,g5779.t1,1,1,1,1,1,1
5779,g5780.t1,1,1,1,1,1,1
5780,g5781.t1,1,1,1,1,1,1
5781,g5782.t1,1,1,1,1,1,1
5782,g5783.t1,1,1,1,0,1,1
5783,g5784.t1,1,1,1,1,1,1
5784,g5785.t1,0,0,0,1,1,1
5785,g5786.t1,1,1,1,1,1,1
5786,g5787.t1,1,1,1,1,1,1
5787,g5788.t1,1,1,1,1,1,1
5788,g5789.t1,1,1,1,1,1,1
5789,g5790.t1,0,0,0,1,1,1
5790,g5791.t1,1,1,1,0,1,1
5791,g5792.t1,1,1,1,0,1,1
5792,g5793.t1,1,1,1,1,1,1
5793,g5794.t1,1,1,1,1,1,1
5794,g5795.t1,1,1,1,1,1,1
5795,g5796.t1,1,1,1,0,1,1
5796,g5797.t1,1,1,1,0,1,1
5797,g5798.t1,1,1,1,1,1,1
5798,g5799.t1,1,1,0,1,1,1
5799,g5800.t1,1,1,1,0,1,1
5800,g5801.t1,1,1,1,1,1,1
5801,g5802.t1,1,1,1,0,1,1
5802,g5803.t1,1,0,0,1,1,1
5803,g5804.t1,1,1,1,1,1,1
5804,g5805.t1,1,1,1,0,1,1
5805,g5806.t1,1,1,1,1,1,1
5806,g5807.t1,1,1,1,0,1,1
5807,g5808.t1,1,1,1,0,1,1
5808,g5809.t1,1,1,1,0,1,1
5809,g5810.t1,1,1,1,1,1,1
5810,g5811.t1,1,1,1,1,1,1
5811,g5812.t1,1,1,1,1,1,1
5812,g5813.t1,1,1,1,1,1,1
5813,g5814.t1,1,1,1,1,1,1
5814,g5815.t1,1,1,1,0,0,1
5815,g5816.t1,1,1,1,1,1,1
5816,g5817.t1,1,1,1,1,1,1
5817,g5818.t1,1,1,1,0,1,1
5818,g5819.t1,1,1,1,1,1,1
5819,g5820.t1,1,1,1,1,1,1
5820,g5821.t1,1,1,1,0,1,1
5821,g5822.t1,1,1,1,1,1,1
5822,g5823.t1,1,1,1,0,1,1
5823,g5824.t1,1,1,1,1,1,1
5824,g5825.t1,1,1,1,1,1,1
5825,g5826.t1,1,1,1,1,1,1
5826,g5827.t1,1,1,1,0,1,1
5827,g5828.t1,1,1,1,0,1,1
5828,g5829.t1,1,1,1,1,1,1
5829,g5830.t1,1,1,1,1,1,1
5830,g5831.t1,1,1,1,1,1,1
5831,g5832.t1,1,1,1,1,1,1
5832,g5833.t1,1,1,1,0,1,1
5833,g5834.t1,1,1,1,0,1,1
5834,g5835.t1,1,1,1,1,1,1
5835,g5836.t1,1,1,1,0,1,1
5836,g5837.t1,1,1,1,1,1,1
5837,g5838.t1,1,1,1,1,1,1
5838,g5839.t1,1,1,1,1,1,1
5839,g5840.t1,1,1,1,1,1,1
5840,g5841.t1,1,1,1,0,1,1
5841,g5842.t1,1,1,1,1,1,1
5842,g5843.t1,1,1,1,1,1,1
5843,g5844.t1,1,1,1,0,1,1
5844,g5845.t1,1,1,1,1,1,1
5845,g5846.t1,1,1,1,1,1,1
5846,g5847.t1,0,0,0,1,1,1
5847,g5848.t1,1,1,1,1,1,1
5848,g5849.t1,1,1,1,0,1,1
5849,g5850.t1,1,1,1,1,1,1
5850,g5851.t1,1,1,1,1,1,1
5851,g5852.t1,1,1,1,1,1,1
5852,g5853.t1,1,1,1,0,1,1
5853,g5854.t1,1,1,1,0,1,1
5854,g5855.t1,1,1,1,1,1,1
5855,g5856.t1,1,1,1,0,1,1
5856,g5857.t1,1,1,1,1,1,1
5857,g5858.t1,1,1,1,0,1,1
5858,g5859.t1,1,1,1,1,1,1
5859,g5860.t1,1,1,1,1,1,1
5860,g5861.t1,1,1,1,0,1,1
5861,g5862.t1,1,1,1,1,1,1
5862,g5863.t1,1,1,1,1,1,1
5863,g5864.t1,1,1,1,0,1,1
5864,g5865.t1,0,0,0,1,1,1
5865,g5866.t1,1,1,1,1,1,1
5866,g5867.t1,1,1,0,1,1,1
5867,g5868.t1,1,1,1,1,1,1
5868,g5869.t1,1,1,1,0,1,1
5869,g5870.t1,1,1,1,0,1,1
5870,g5871.t1,1,1,1,1,1,1
5871,g5872.t1,1,1,1,0,1,1
5872,g5873.t1,1,1,1,0,1,1
5873,g5874.t1,1,1,1,0,1,1
5874,g5875.t1,1,1,0,1,1,1
5875,g5876.t1,1,1,1,1,1,1
5876,g5877.t1,1,1,1,0,1,1
5877,g5878.t1,1,1,1,1,1,1
5878,g5879.t1,1,1,1,0,1,1
5879,g5880.t1,1,1,1,1,1,1
5880,g5881.t1,1,1,0,1,1,1
5881,g5882.t1,1,1,1,1,1,1
5882,g5883.t1,1,1,0,1,1,1
5883,g5884.t1,1,1,1,0,1,1
5884,g5885.t1,1,1,1,0,1,1
5885,g5886.t1,1,1,1,1,1,1
5886,g5887.t1,1,1,1,1,1,1
5887,g5888.t1,1,1,1,1,1,1
5888,g5889.t1,1,1,1,0,1,1
5889,g5890.t1,1,1,1,1,1,1
5890,g5891.t1,1,1,1,1,1,1
5891,g5892.t1,1,1,1,1,1,1
5892,g5893.t1,1,1,1,0,1,1
5893,g5894.t1,1,1,1,1,1,1
5894,g5895.t1,1,1,1,0,1,1
5895,g5896.t1,1,1,1,1,1,1
5896,g5897.t1,1,1,1,0,1,1
5897,g5898.t1,0,0,0,1,1,1
5898,g5899.t1,1,1,1,1,1,1
5899,g5900.t1,0,0,0,1,1,1
5900,g5901.t1,1,1,1,1,1,1
5901,g5902.t1,1,1,1,0,1,1
5902,g5903.t1,1,1,1,1,1,1
5903,g5904.t1,1,1,1,1,1,1
5904,g5905.t1,1,1,1,0,1,1
5905,g5906.t1,1,1,1,0,1,1
5906,g5907.t1,1,1,1,1,1,1
5907,g5908.t1,0,0,0,1,1,1
5908,g5909.t1,1,1,1,1,1,1
5909,g5910.t1,1,1,1,1,1,1
5910,g5911.t1,1,1,1,1,1,1
5911,g5912.t1,1,1,1,1,1,1
5912,g5913.t1,0,0,0,1,1,1
5913,g5914.t1,1,1,1,0,1,1
5914,g5915.t1,1,1,1,1,1,1
5915,g5916.t1,1,1,1,1,1,1
5916,g5917.t1,1,1,1,1,1,1
5917,g5918.t1,1,1,1,0,1,1
5918,g5919.t1,0,0,0,1,1,1
5919,g5920.t1,1,1,1,0,1,1
5920,g5921.t1,1,1,1,0,1,1
5921,g5922.t1,1,1,1,1,1,1
5922,g5923.t1,1,1,0,1,1,1
5923,g5924.t1,1,1,1,1,1,1
5924,g5925.t1,1,1,1,1,1,1
5925,g5926.t1,1,1,1,1,1,1
5926,g5927.t1,1,1,1,0,1,1
5927,g5928.t1,0,0,0,1,1,1
5928,g5929.t1,1,1,1,1,1,1
5929,g5930.t1,1,1,1,1,1,1
5930,g5931.t1,0,0,0,1,1,1
5931,g5932.t1,1,1,1,1,1,1
5932,g5933.t1,1,1,1,1,1,1
5933,g5934.t1,1,1,1,0,1,1
5934,g5935.t1,0,0,0,1,1,1
5935,g5936.t1,1,1,0,1,1,1
5936,g5937.t1,0,0,0,1,1,1
5937,g5938.t1,1,1,1,1,1,1
5938,g5939.t1,1,1,1,1,1,1
5939,g5940.t1,1,1,1,1,1,1
5940,g5941.t1,1,1,1,1,1,1
5941,g5942.t1,1,1,1,1,1,1
5942,g5943.t1,1,1,1,1,1,1
5943,g5944.t1,1,1,1,0,1,1
5944,g5945.t1,1,1,1,1,1,1
5945,g5946.t1,1,1,1,0,1,1
5946,g5947.t1,1,1,1,0,1,1
5947,g5948.t1,1,1,1,1,1,1
5948,g5949.t1,1,1,1,0,1,1
5949,g5950.t1,1,1,1,1,1,1
5950,g5951.t1,1,1,1,1,1,1
5951,g5952.t1,1,1,1,1,1,1
5952,g5953.t1,1,1,1,0,1,1
5953,g5954.t1,1,1,1,1,1,1
5954,g5955.t1,1,1,1,1,1,1
5955,g5956.t1,1,1,1,1,1,1
5956,g5957.t1,1,1,1,0,1,1
5957,g5958.t1,1,1,1,1,1,1
5958,g5959.t1,1,1,1,1,1,1
5959,g5960.t1,1,1,1,0,1,1
5960,g5961.t1,1,1,1,1,1,1
5961,g5962.t1,1,1,0,1,1,1
5962,g5963.t1,1,1,1,0,1,1
5963,g5964.t1,1,1,1,0,1,1
5964,g5965.t1,1,1,1,1,1,1
5965,g5966.t1,1,1,1,1,1,1
5966,g5967.t1,1,1,1,0,1,1
5967,g5968.t1,1,1,1,1,1,1
5968,g5969.t1,1,1,1,0,1,1
5969,g5970.t1,1,1,1,1,1,1
5970,g5971.t1,0,0,0,1,1,1
5971,g5972.t1,1,1,1,1,1,1
5972,g5973.t1,1,1,1,1,1,1
5973,g5974.t1,1,1,1,0,1,1
5974,g5975.t1,1,1,1,1,1,1
5975,g5976.t1,1,1,1,0,1,1
5976,g5977.t1,1,1,1,0,1,1
5977,g5978.t1,1,1,1,1,1,1
5978,g5979.t1,1,1,1,1,1,1
5979,g5980.t1,1,1,1,1,1,1
5980,g5981.t1,1,0,0,1,1,1
5981,g5982.t1,1,1,1,1,1,1
5982,g5983.t1,1,1,1,0,1,1
5983,g5984.t1,0,0,0,1,1,1
5984,g5985.t1,1,1,1,1,1,1
5985,g5986.t1,1,1,1,1,1,1
5986,g5987.t1,1,1,1,1,1,1
5987,g5988.t1,1,1,1,1,1,1
5988,g5989.t1,1,1,1,1,1,1
5989,g5990.t1,0,0,0,1,1,1
5990,g5991.t1,0,0,0,1,1,1
5991,g5992.t1,1,1,1,1,1,1
5992,g5993.t1,1,1,1,1,1,1
5993,g5994.t1,1,1,1,1,1,1
5994,g5995.t1,1,1,1,1,1,1
5995,g5996.t1,1,1,0,1,1,1
5996,g5997.t1,1,1,1,1,1,1
5997,g5998.t1,1,1,1,1,1,1
5998,g5999.t1,1,1,1,1,1,1
5999,g6000.t1,1,1,1,1,1,1
6000,g6001.t1,1,1,1,1,1,1
6001,g6002.t1,1,1,1,0,0,1
6002,g6003.t1,1,1,1,1,1,1
6003,g6004.t1,1,0,0,1,1,1
6004,g6005.t1,1,1,1,1,1,1
6005,g6006.t1,1,1,1,0,1,1
6006,g6007.t1,1,1,1,1,1,1
6007,g6008.t1,1,1,1,1,1,1
6008,g6009.t1,1,1,1,0,1,1
6009,g6010.t1,1,1,1,1,1,1
6010,g6011.t1,1,1,1,1,1,1
6011,g6012.t1,1,1,1,1,1,1
6012,g6013.t1,1,1,1,0,0,1
6013,g6014.t1,1,1,1,1,1,1
6014,g6015.t1,1,1,1,1,1,1
6015,g6016.t1,1,1,1,1,1,1
6016,g6017.t1,1,1,1,1,1,1
6017,g6018.t1,1,1,1,1,1,1
6018,g6019.t1,1,1,1,1,1,1
6019,g6020.t1,1,1,1,0,1,1
6020,g6021.t1,1,1,1,1,1,1
6021,g6022.t1,0,0,0,1,1,1
6022,g6023.t1,1,1,1,0,1,1
6023,g6024.t1,1,1,1,1,1,1
6024,g6025.t1,1,1,1,1,1,1
6025,g6026.t1,1,1,1,1,1,1
6026,g6027.t1,1,1,1,0,1,1
6027,g6028.t1,1,1,0,1,1,1
6028,g6029.t1,1,1,1,0,1,1
6029,g6030.t1,1,1,1,1,1,1
6030,g6031.t1,1,1,1,1,1,1
6031,g6032.t1,0,0,0,1,1,1
6032,g6033.t1,1,1,1,1,1,1
6033,g6034.t1,1,1,1,0,1,1
6034,g6035.t1,1,1,1,0,1,1
6035,g6036.t1,1,1,1,0,1,1
6036,g6037.t1,1,1,1,1,1,1
6037,g6038.t1,1,1,1,0,1,1
6038,g6039.t1,1,1,1,0,1,1
6039,g6040.t1,1,1,0,1,1,1
6040,g6041.t1,1,1,1,1,1,1
6041,g6042.t1,0,0,0,1,1,1
6042,g6043.t1,1,1,1,0,1,1
6043,g6044.t1,1,1,1,1,1,1
6044,g6045.t1,1,1,1,1,1,1
6045,g6046.t1,1,1,1,1,1,1
6046,g6047.t1,1,1,1,0,1,1
6047,g6048.t1,1,1,1,1,1,1
6048,g6049.t1,0,0,0,1,0,1
6049,g6050.t1,1,1,1,1,1,1
6050,g6051.t1,1,1,1,1,1,1
6051,g6052.t1,1,1,1,0,1,1
6052,g6053.t1,1,1,1,0,1,1
6053,g6054.t1,1,1,1,0,1,1
6054,g6055.t1,1,1,1,1,1,1
6055,g6056.t1,0,0,0,1,1,1
6056,g6057.t1,1,1,1,1,1,1
6057,g6058.t1,1,1,1,0,1,1
6058,g6059.t1,1,1,1,0,1,1
6059,g6060.t1,1,1,1,0,1,1
6060,g6061.t1,1,1,1,0,1,1
6061,g6062.t1,1,1,1,0,1,1
6062,g6063.t1,1,1,1,0,1,1
6063,g6064.t1,1,1,1,1,1,1
6064,g6065.t1,1,1,1,1,1,1
6065,g6066.t1,1,1,1,0,1,1
6066,g6067.t1,1,1,1,0,1,1
6067,g6068.t1,1,1,1,1,1,1
6068,g6069.t1,1,1,0,1,1,1
6069,g6070.t1,1,1,1,1,1,1
6070,g6071.t1,1,1,1,1,1,1
6071,g6072.t1,1,1,1,1,1,1
6072,g6073.t1,1,1,1,1,1,1
6073,g6074.t1,1,1,1,0,1,1
6074,g6075.t1,1,1,1,0,1,1
6075,g6076.t1,1,1,1,1,1,1
6076,g6077.t1,1,1,1,1,1,1
6077,g6078.t1,1,1,1,1,1,1
6078,g6079.t1,0,0,0,1,1,1
6079,g6080.t1,1,1,1,1,1,1
6080,g6081.t1,1,1,1,0,1,1
6081,g6082.t1,1,1,1,1,1,1
6082,g6083.t1,1,1,1,0,1,1
6083,g6084.t1,1,1,1,0,1,1
6084,g6085.t1,1,1,1,0,1,1
6085,g6086.t1,1,1,1,1,1,1
6086,g6087.t1,1,1,1,0,1,1
6087,g6088.t1,1,1,1,1,1,1
6088,g6089.t1,1,1,1,0,1,1
6089,g6090.t1,1,1,1,0,1,1
6090,g6091.t1,1,1,1,0,1,1
6091,g6092.t1,1,1,1,1,1,1
6092,g6093.t1,1,1,1,1,1,1
6093,g6094.t1,1,1,1,0,1,1
6094,g6095.t1,0,0,0,1,1,1
6095,g6096.t1,1,1,1,1,1,1
6096,g6097.t1,1,1,1,0,1,1
6097,g6098.t1,1,1,1,1,1,1
6098,g6099.t1,1,1,1,0,1,1
6099,g6100.t1,1,1,1,0,1,1
6100,g6101.t1,1,1,1,1,1,1
6101,g6102.t1,1,1,1,1,1,1
6102,g6103.t1,1,1,1,1,1,1
6103,g6104.t1,1,0,0,1,1,1
6104,g6105.t1,1,1,1,0,1,1
6105,g6106.t1,1,1,1,1,1,1
6106,g6107.t1,1,1,1,1,1,1
6107,g6108.t1,1,1,1,1,1,1
6108,g6109.t1,1,1,1,0,1,1
6109,g6110.t1,1,1,1,1,1,1
6110,g6111.t1,1,1,1,1,1,1
6111,g6112.t1,1,1,1,1,1,1
6112,g6113.t1,1,1,1,1,1,1
6113,g6114.t1,1,1,1,0,1,1
6114,g6115.t1,1,1,1,0,1,1
6115,g6116.t1,1,1,1,1,1,1
6116,g6117.t1,1,1,1,1,1,1
6117,g6118.t1,1,1,1,1,1,1
6118,g6119.t1,1,1,1,0,1,1
6119,g6120.t1,1,1,1,0,1,1
6120,g6121.t1,1,1,1,1,1,1
6121,g6122.t1,1,1,1,1,1,1
6122,g6123.t1,1,1,1,1,1,1
6123,g6124.t1,1,1,1,1,1,1
6124,g6125.t1,1,1,1,1,1,1
6125,g6126.t1,1,1,1,0,1,1
6126,g6127.t1,1,1,1,1,1,1
6127,g6128.t1,1,1,1,0,1,1
6128,g6129.t1,1,1,1,1,1,1
6129,g6130.t1,1,1,1,0,1,1
6130,g6131.t1,1,1,1,1,1,1
6131,g6132.t1,1,1,1,1,1,1
6132,g6133.t1,1,1,1,0,1,1
6133,g6134.t1,1,1,0,1,1,1
6134,g6135.t1,1,1,1,1,1,1
6135,g6136.t1,1,1,1,1,1,1
6136,g6137.t1,1,1,1,1,1,1
6137,g6138.t1,1,1,1,1,1,1
6138,g6139.t1,1,1,1,1,1,1
6139,g6140.t1,1,1,1,0,1,1
6140,g6141.t1,1,1,1,1,1,1
6141,g6142.t1,1,1,1,0,1,1
6142,g6143.t1,1,1,1,1,1,1
6143,g6144.t1,1,1,1,1,1,1
6144,g6145.t1,1,1,1,1,1,1
6145,g6146.t1,0,0,0,1,1,1
6146,g6147.t1,1,1,1,1,1,1
6147,g6148.t1,1,1,1,1,1,1
6148,g6149.t1,1,1,1,1,1,1
6149,g6150.t1,1,1,1,0,1,1
6150,g6151.t1,1,1,1,1,1,1
6151,g6152.t1,1,1,1,1,1,1
6152,g6153.t1,1,1,1,1,1,1
6153,g6154.t1,1,1,1,1,1,1
6154,g6155.t1,1,1,1,0,1,1
6155,g6156.t1,1,1,1,1,1,1
6156,g6157.t1,1,1,1,1,1,1
6157,g6158.t1,1,1,1,1,1,1
6158,g6159.t1,1,1,1,1,1,1
6159,g6160.t1,0,0,0,1,1,1
6160,g6161.t1,1,0,0,1,1,1
6161,g6162.t1,1,1,1,0,1,1
6162,g6163.t1,1,1,0,1,1,1
6163,g6164.t1,1,1,1,0,1,1
6164,g6165.t1,1,1,1,0,1,1
6165,g6166.t1,1,1,1,1,1,1
6166,g6167.t1,1,1,1,0,1,1
6167,g6168.t1,1,1,1,1,1,1
6168,g6169.t1,1,1,1,0,1,1
6169,g6170.t1,1,1,1,0,1,1
6170,g6171.t1,1,1,1,0,1,1
6171,g6172.t1,1,1,1,1,1,1
6172,g6173.t1,1,1,1,1,1,1
6173,g6174.t1,1,1,1,0,1,1
6174,g6175.t1,1,1,1,1,1,1
6175,g6176.t1,1,1,1,0,1,1
6176,g6177.t1,1,1,1,0,1,1
6177,g6178.t1,0,0,0,1,1,1
6178,g6179.t1,1,1,1,1,1,1
6179,g6180.t1,1,1,1,1,1,1
6180,g6181.t1,1,1,1,1,1,1
6181,g6182.t1,1,0,0,1,1,1
6182,g6183.t1,1,1,1,1,1,1
6183,g6184.t1,1,1,1,0,1,1
6184,g6185.t1,1,1,1,0,1,1
6185,g6186.t1,1,1,1,0,1,1
6186,g6187.t1,1,1,1,1,1,1
6187,g6188.t1,1,1,1,0,1,1
6188,g6189.t1,1,1,1,1,1,1
6189,g6190.t1,1,1,1,1,1,1
6190,g6191.t1,1,1,1,1,1,1
6191,g6192.t1,1,1,1,0,1,1
6192,g6193.t1,1,1,1,1,1,1
6193,g6194.t1,1,1,1,1,1,1
6194,g6195.t1,1,1,1,1,1,1
6195,g6196.t1,1,1,1,1,1,1
6196,g6197.t1,1,1,1,0,1,1
6197,g6198.t1,1,1,1,1,1,1
6198,g6199.t1,1,1,1,1,1,1
6199,g6200.t1,1,1,1,1,1,1
6200,g6201.t1,1,1,1,1,1,1
6201,g6202.t1,1,1,1,1,1,1
6202,g6203.t1,1,1,1,1,1,1
6203,g6204.t1,1,1,1,1,1,1
6204,g6205.t1,1,1,1,1,1,1
6205,g6206.t1,1,1,1,1,1,1
6206,g6207.t1,1,1,1,1,1,1
6207,g6208.t1,1,1,1,1,1,1
6208,g6209.t1,1,1,1,1,1,1
6209,g6210.t1,1,1,1,1,1,1
6210,g6211.t1,1,1,1,0,1,1
6211,g6212.t1,1,1,1,1,1,1
6212,g6213.t1,1,1,1,0,1,1
6213,g6214.t1,1,1,1,1,1,1
6214,g6215.t1,1,1,1,1,1,1
6215,g6216.t1,0,0,0,1,1,1
6216,g6217.t1,1,1,1,0,1,1
6217,g6218.t1,1,1,1,1,1,1
6218,g6219.t1,1,1,1,1,1,1
6219,g6220.t1,1,1,1,1,1,1
6220,g6221.t1,1,1,1,1,1,1
6221,g6222.t1,1,1,1,0,1,1
6222,g6223.t1,1,1,1,1,1,1
6223,g6224.t1,1,1,1,0,1,1
6224,g6225.t1,1,1,1,1,1,1
6225,g6226.t1,1,1,1,1,1,1
6226,g6227.t1,1,1,1,0,1,1
6227,g6228.t1,1,1,1,1,1,1
6228,g6229.t1,1,1,1,1,1,1
6229,g6230.t1,1,0,0,1,1,1
6230,g6231.t1,1,1,1,0,1,1
6231,g6232.t1,1,1,1,1,1,1
6232,g6233.t1,1,1,1,0,1,1
6233,g6234.t1,1,1,1,1,1,1
6234,g6235.t1,1,1,1,1,1,1
6235,g6236.t1,1,1,1,0,1,1
6236,g6237.t1,1,1,1,1,1,1
6237,g6238.t1,1,1,1,1,1,1
6238,g6239.t1,1,1,1,1,1,1
6239,g6240.t1,1,1,1,1,1,1
6240,g6241.t1,1,0,0,1,1,1
6241,g6242.t1,1,1,1,1,1,1
6242,g6243.t1,1,1,1,1,1,1
6243,g6244.t1,1,1,1,0,1,1
6244,g6245.t1,1,1,1,1,1,1
6245,g6246.t1,1,1,1,1,1,1
6246,g6247.t1,1,1,1,1,1,1
6247,g6248.t1,1,1,1,1,1,1
6248,g6249.t1,1,1,1,1,1,1
6249,g6250.t1,1,1,1,0,1,1
6250,g6251.t1,1,1,1,1,1,1
6251,g6252.t1,1,1,1,1,1,1
6252,g6253.t1,1,1,1,1,1,1
6253,g6254.t1,0,0,0,1,1,1
6254,g6255.t1,1,1,1,1,1,1
