indexSequence,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5
CHR-4-Sequence-1367,6.61478599222,24.1245136187,67.7042801556,1.1673151751,0.389105058366,3.11284046693,18.2879377432,78.5992217899,0.0,0.0,7.00389105058,29.5719844358,63.0350194553,0.389105058366,0.0
CHR-4-Sequence-1369,9.72762645914,29.9610894942,59.1439688716,1.1673151751,0.0,9.72762645914,27.626459144,61.4785992218,0.778210116732,0.389105058366,12.0622568093,32.6848249027,55.2529182879,0.0,0.0
CHR-4-Sequence-1370,2.72373540856,17.1206225681,79.3774319066,0.778210116732,0.0,3.89105058366,17.1206225681,78.2101167315,0.778210116732,0.0,2.72373540856,16.7315175097,80.5447470817,0.0,0.0
CHR-4-Sequence-1371,1.94552529183,19.0661478599,78.9883268482,0.0,0.0,3.11284046693,18.6770428016,77.4319066148,0.778210116732,0.0,2.33463035019,16.7315175097,80.5447470817,0.389105058366,0.0
CHR-4-Sequence-1373,0.0,1.1673151751,94.9416342412,3.11284046693,0.778210116732,0.0,1.55642023346,98.0544747082,0.389105058366,0.0,0.0,4.66926070039,94.9416342412,0.389105058366,0.0
CHR-4-Sequence-1374,5.83657587549,31.1284046693,62.2568093385,0.389105058366,0.389105058366,7.39299610895,24.9027237354,67.3151750973,0.389105058366,0.0,7.78210116732,32.6848249027,59.1439688716,0.389105058366,0.0
CHR-4-Sequence-1375,10.8949416342,26.0700389105,61.4785992218,1.55642023346,0.0,12.4513618677,28.0155642023,58.7548638132,0.778210116732,0.0,8.56031128405,30.3501945525,61.0894941634,0.0,0.0
CHR-4-Sequence-1376,8.56031128405,24.9027237354,65.7587548638,0.778210116732,0.0,3.11284046693,23.7354085603,73.1517509728,0.0,0.0,11.2840466926,33.4630350195,55.2529182879,0.0,0.0
CHR-4-Sequence-1377,0.0,0.0,97.2762645914,2.72373540856,0.0,0.0,0.0,98.0544747082,1.94552529183,0.0,0.0,0.389105058366,98.8326848249,0.778210116732,0.0
CHR-4-Sequence-1378,11.673151751,36.9649805447,50.5836575875,0.389105058366,0.389105058366,9.33852140078,28.4046692607,61.4785992218,0.389105058366,0.389105058366,12.8404669261,33.4630350195,53.6964980545,0.0,0.0
CHR-4-Sequence-1379,10.1167315175,35.0194552529,53.6964980545,1.1673151751,0.0,5.05836575875,29.1828793774,64.9805447471,0.778210116732,0.0,10.8949416342,41.2451361868,47.859922179,0.0,0.0
CHR-4-Sequence-1380,0.0,7.78210116732,90.6614785992,1.55642023346,0.0,0.778210116732,19.0661478599,79.766536965,0.0,0.389105058366,0.778210116732,17.5097276265,81.3229571984,0.389105058366,0.0
CHR-4-Sequence-1382,0.0,9.72762645914,89.1050583658,0.778210116732,0.389105058366,2.33463035019,21.0116731518,75.486381323,1.1673151751,0.0,0.778210116732,20.233463035,78.2101167315,0.778210116732,0.0
CHR-4-Sequence-1383,13.6186770428,36.5758754864,49.4163424125,0.0,0.389105058366,7.78210116732,26.4591439689,64.5914396887,0.389105058366,0.778210116732,20.6225680934,32.6848249027,46.6926070039,0.0,0.0
CHR-4-Sequence-1384,14.0077821012,33.4630350195,52.140077821,0.0,0.389105058366,8.17120622568,26.4591439689,64.2023346304,0.778210116732,0.389105058366,21.0116731518,31.906614786,47.0817120623,0.0,0.0
CHR-4-Sequence-1385,3.89105058366,21.7898832685,73.9299610895,0.389105058366,0.0,5.44747081712,20.6225680934,72.7626459144,1.1673151751,0.0,3.11284046693,24.9027237354,71.2062256809,0.778210116732,0.0
CHR-4-Sequence-1387,2.72373540856,20.233463035,76.2645914397,0.778210116732,0.0,3.50194552529,17.8988326848,77.8210116732,0.389105058366,0.389105058366,3.50194552529,22.5680933852,73.5408560311,0.389105058366,0.0
CHR-4-Sequence-1388,4.66926070039,26.4591439689,68.093385214,0.778210116732,0.0,5.83657587549,18.6770428016,74.7081712062,0.778210116732,0.0,5.05836575875,28.4046692607,66.5369649805,0.0,0.0
CHR-4-Sequence-1389,16.3424124514,28.0155642023,54.4747081712,0.778210116732,0.389105058366,10.5058365759,28.4046692607,60.3112840467,0.389105058366,0.389105058366,18.6770428016,32.2957198444,49.0272373541,0.0,0.0
CHR-4-Sequence-1390,4.66926070039,26.8482490272,68.4824902724,0.0,0.0,3.11284046693,24.513618677,71.9844357977,0.389105058366,0.0,5.83657587549,27.2373540856,66.9260700389,0.0,0.0
CHR-4-Sequence-1391,3.50194552529,21.0116731518,75.486381323,0.0,0.0,3.50194552529,22.9571984436,73.5408560311,0.0,0.0,3.50194552529,21.0116731518,75.0972762646,0.389105058366,0.0
CHR-4-Sequence-1392,0.0,8.56031128405,90.2723735409,0.778210116732,0.389105058366,0.778210116732,8.56031128405,89.8832684825,0.389105058366,0.389105058366,0.389105058366,12.4513618677,85.6031128405,1.1673151751,0.389105058366
CHR-4-Sequence-1393,0.0,16.3424124514,82.8793774319,0.778210116732,0.0,0.778210116732,10.1167315175,89.1050583658,0.0,0.0,0.778210116732,15.5642023346,82.8793774319,0.778210116732,0.0
CHR-4-Sequence-1394,0.0,3.11284046693,96.1089494163,0.778210116732,0.0,0.0,5.44747081712,93.3852140078,1.1673151751,0.0,0.0,8.94941634241,90.6614785992,0.389105058366,0.0
CHR-4-Sequence-1395,3.11284046693,22.9571984436,72.7626459144,1.1673151751,0.0,3.11284046693,16.3424124514,80.5447470817,0.0,0.0,3.50194552529,22.9571984436,73.5408560311,0.0,0.0
CHR-4-Sequence-1396,5.05836575875,15.5642023346,78.9883268482,0.0,0.389105058366,3.89105058366,19.8443579767,76.2645914397,0.0,0.0,1.94552529183,19.8443579767,78.2101167315,0.0,0.0
CHR-4-Sequence-1397,1.94552529183,21.0116731518,76.2645914397,0.778210116732,0.0,2.72373540856,12.8404669261,82.8793774319,1.55642023346,0.0,4.66926070039,29.1828793774,66.1478599222,0.0,0.0
CHR-4-Sequence-1401,0.0,3.50194552529,94.5525291829,1.1673151751,0.778210116732,0.0,0.0,96.4980544747,3.50194552529,0.0,0.0,10.1167315175,89.8832684825,0.0,0.0
CHR-4-Sequence-1402,6.61478599222,28.4046692607,64.5914396887,0.389105058366,0.0,1.94552529183,21.0116731518,75.8754863813,1.1673151751,0.0,6.61478599222,34.2412451362,59.1439688716,0.0,0.0
CHR-4-Sequence-1403,3.89105058366,25.6809338521,70.4280155642,0.0,0.0,5.05836575875,26.0700389105,68.093385214,0.778210116732,0.0,2.72373540856,25.6809338521,71.2062256809,0.389105058366,0.0
CHR-4-Sequence-1404,2.72373540856,22.1789883268,74.3190661479,0.778210116732,0.0,1.55642023346,13.2295719844,83.6575875486,1.55642023346,0.0,4.28015564202,23.3463035019,72.373540856,0.0,0.0
CHR-4-Sequence-1406,2.72373540856,17.1206225681,78.9883268482,0.778210116732,0.389105058366,0.0,16.3424124514,83.2684824903,0.389105058366,0.0,1.94552529183,21.0116731518,76.6536964981,0.389105058366,0.0
CHR-4-Sequence-1408,0.778210116732,8.94941634241,89.8832684825,0.389105058366,0.0,0.0,5.83657587549,93.3852140078,0.778210116732,0.0,0.778210116732,13.6186770428,85.6031128405,0.0,0.0
CHR-4-Sequence-1409,3.11284046693,23.3463035019,72.7626459144,0.778210116732,0.0,3.89105058366,16.3424124514,79.3774319066,0.389105058366,0.0,1.94552529183,22.1789883268,75.486381323,0.389105058366,0.0
CHR-4-Sequence-1412,11.673151751,31.1284046693,56.8093385214,0.0,0.389105058366,14.3968871595,22.1789883268,63.0350194553,0.0,0.389105058366,10.8949416342,35.7976653696,52.9182879377,0.0,0.389105058366
CHR-4-Sequence-1415,1.94552529183,17.1206225681,79.3774319066,1.55642023346,0.0,1.94552529183,17.5097276265,80.1556420233,0.389105058366,0.0,0.778210116732,19.0661478599,80.1556420233,0.0,0.0
CHR-4-Sequence-1416,4.28015564202,17.1206225681,77.8210116732,0.389105058366,0.389105058366,2.72373540856,18.6770428016,77.8210116732,0.778210116732,0.0,2.33463035019,21.4007782101,75.8754863813,0.389105058366,0.0
CHR-4-Sequence-1417,7.00389105058,31.906614786,60.7003891051,0.389105058366,0.0,4.28015564202,26.0700389105,68.8715953307,0.778210116732,0.0,10.1167315175,29.1828793774,60.7003891051,0.0,0.0
CHR-4-Sequence-1418,6.22568093385,26.4591439689,67.3151750973,0.0,0.0,3.11284046693,20.6225680934,75.8754863813,0.389105058366,0.0,5.05836575875,31.5175097276,63.4241245136,0.0,0.0
CHR-4-Sequence-1420,4.66926070039,24.1245136187,71.2062256809,0.0,0.0,3.11284046693,18.2879377432,78.5992217899,0.0,0.0,5.44747081712,26.4591439689,67.7042801556,0.389105058366,0.0
CHR-4-Sequence-1421,4.66926070039,23.3463035019,71.9844357977,0.0,0.0,2.72373540856,21.4007782101,75.486381323,0.389105058366,0.0,4.66926070039,26.8482490272,67.7042801556,0.389105058366,0.389105058366
CHR-4-Sequence-1422,10.8949416342,30.7392996109,57.1984435798,1.1673151751,0.0,6.22568093385,24.513618677,69.2607003891,0.0,0.0,12.0622568093,32.6848249027,55.2529182879,0.0,0.0
CHR-4-Sequence-1423,12.4513618677,28.4046692607,58.3657587549,0.389105058366,0.389105058366,9.33852140078,26.4591439689,63.4241245136,0.389105058366,0.389105058366,14.0077821012,30.7392996109,55.2529182879,0.0,0.0
CHR-4-Sequence-1424,6.61478599222,22.1789883268,70.4280155642,0.389105058366,0.389105058366,2.72373540856,23.3463035019,73.1517509728,0.389105058366,0.389105058366,5.05836575875,26.8482490272,67.7042801556,0.389105058366,0.0
CHR-4-Sequence-1425,8.94941634241,28.0155642023,62.2568093385,0.389105058366,0.389105058366,3.89105058366,24.513618677,71.2062256809,0.389105058366,0.0,10.1167315175,31.1284046693,58.3657587549,0.389105058366,0.0
CHR-4-Sequence-1426,8.94941634241,36.186770428,54.4747081712,0.389105058366,0.0,10.8949416342,32.6848249027,54.8638132296,1.1673151751,0.389105058366,10.5058365759,27.2373540856,62.2568093385,0.0,0.0
CHR-4-Sequence-1427,0.0,7.39299610895,92.2178988327,0.389105058366,0.0,0.0,3.89105058366,95.719844358,0.389105058366,0.0,0.0,12.0622568093,87.9377431907,0.0,0.0
CHR-4-Sequence-1430,5.44747081712,26.0700389105,67.7042801556,0.778210116732,0.0,4.28015564202,22.9571984436,71.9844357977,0.778210116732,0.0,3.11284046693,21.0116731518,75.8754863813,0.0,0.0
CHR-4-Sequence-1432,7.00389105058,20.233463035,72.373540856,0.389105058366,0.0,3.89105058366,19.4552529183,75.8754863813,0.778210116732,0.0,8.56031128405,26.4591439689,64.9805447471,0.0,0.0
CHR-4-Sequence-1433,2.33463035019,14.7859922179,82.4902723735,0.389105058366,0.0,1.1673151751,14.7859922179,82.4902723735,1.1673151751,0.389105058366,2.33463035019,15.1750972763,82.4902723735,0.0,0.0
CHR-4-Sequence-1435,0.389105058366,11.2840466926,87.1595330739,1.1673151751,0.0,0.389105058366,6.22568093385,93.3852140078,0.0,0.0,0.0,8.56031128405,91.0505836576,0.389105058366,0.0
CHR-4-Sequence-1436,10.8949416342,26.0700389105,62.6459143969,0.389105058366,0.0,7.00389105058,24.1245136187,68.8715953307,0.0,0.0,13.6186770428,28.0155642023,58.3657587549,0.0,0.0
CHR-4-Sequence-1438,1.55642023346,15.5642023346,80.1556420233,2.33463035019,0.389105058366,1.1673151751,14.0077821012,84.046692607,0.778210116732,0.0,1.94552529183,22.9571984436,73.9299610895,1.1673151751,0.0
CHR-4-Sequence-1440,0.778210116732,15.1750972763,83.2684824903,0.778210116732,0.0,2.33463035019,20.6225680934,76.2645914397,0.778210116732,0.0,0.0,9.72762645914,90.2723735409,0.0,0.0
CHR-4-Sequence-1441,8.56031128405,29.1828793774,61.8677042802,0.389105058366,0.0,6.61478599222,28.0155642023,64.9805447471,0.389105058366,0.0,11.673151751,29.9610894942,57.9766536965,0.389105058366,0.0
CHR-4-Sequence-1445,0.778210116732,10.1167315175,87.5486381323,1.1673151751,0.389105058366,0.778210116732,7.39299610895,90.2723735409,1.55642023346,0.0,0.0,9.72762645914,89.8832684825,0.389105058366,0.0
CHR-4-Sequence-1446,0.778210116732,20.233463035,78.5992217899,0.389105058366,0.0,0.389105058366,10.8949416342,87.9377431907,0.778210116732,0.0,0.778210116732,23.7354085603,75.486381323,0.0,0.0
CHR-4-Sequence-1447,8.94941634241,28.7937743191,61.8677042802,0.389105058366,0.0,5.05836575875,30.3501945525,63.813229572,0.778210116732,0.0,14.3968871595,34.6303501946,50.5836575875,0.389105058366,0.0
CHR-4-Sequence-1449,1.94552529183,22.5680933852,75.0972762646,0.389105058366,0.0,3.11284046693,14.7859922179,81.7120622568,0.389105058366,0.0,4.28015564202,25.2918287938,70.0389105058,0.389105058366,0.0
CHR-4-Sequence-1450,4.66926070039,28.0155642023,66.5369649805,0.778210116732,0.0,4.28015564202,19.8443579767,75.486381323,0.389105058366,0.0,5.83657587549,33.0739299611,61.0894941634,0.0,0.0
CHR-4-Sequence-1452,7.39299610895,26.8482490272,64.9805447471,0.778210116732,0.0,3.50194552529,21.4007782101,74.7081712062,0.389105058366,0.0,13.2295719844,35.0194552529,51.7509727626,0.0,0.0
CHR-4-Sequence-1453,17.5097276265,29.9610894942,51.7509727626,0.778210116732,0.0,12.8404669261,29.5719844358,56.8093385214,0.389105058366,0.389105058366,16.7315175097,36.5758754864,46.6926070039,0.0,0.0
CHR-4-Sequence-1457,18.2879377432,28.0155642023,52.9182879377,0.778210116732,0.0,11.2840466926,30.7392996109,57.1984435798,0.389105058366,0.389105058366,17.5097276265,34.6303501946,47.859922179,0.0,0.0
CHR-4-Sequence-1458,7.39299610895,28.4046692607,63.0350194553,1.1673151751,0.0,6.61478599222,22.9571984436,70.0389105058,0.389105058366,0.0,11.2840466926,31.906614786,56.8093385214,0.0,0.0
CHR-4-Sequence-1460,1.55642023346,18.2879377432,79.766536965,0.389105058366,0.0,0.389105058366,10.5058365759,88.7159533074,0.389105058366,0.0,1.94552529183,21.0116731518,76.2645914397,0.778210116732,0.0
CHR-4-Sequence-1462,0.0,12.4513618677,86.7704280156,0.778210116732,0.0,0.778210116732,12.8404669261,84.8249027237,1.55642023346,0.0,0.0,17.5097276265,82.1011673152,0.389105058366,0.0
CHR-4-Sequence-1463,0.0,10.1167315175,89.4941634241,0.389105058366,0.0,0.0,7.39299610895,91.439688716,1.1673151751,0.0,0.0,12.4513618677,87.5486381323,0.0,0.0
CHR-4-Sequence-1464,0.0,1.94552529183,96.1089494163,1.55642023346,0.389105058366,0.0,0.389105058366,96.4980544747,3.11284046693,0.0,0.0,2.72373540856,96.4980544747,0.778210116732,0.0
CHR-4-Sequence-1468,4.66926070039,23.3463035019,71.9844357977,0.0,0.0,3.11284046693,22.5680933852,73.9299610895,0.389105058366,0.0,3.89105058366,24.9027237354,71.2062256809,0.0,0.0
CHR-4-Sequence-1471,4.28015564202,26.0700389105,67.3151750973,2.33463035019,0.0,3.89105058366,23.3463035019,72.373540856,0.389105058366,0.0,4.28015564202,26.8482490272,68.8715953307,0.0,0.0
CHR-4-Sequence-1478,3.89105058366,21.0116731518,73.9299610895,1.1673151751,0.0,0.389105058366,15.5642023346,83.6575875486,0.389105058366,0.0,5.05836575875,29.9610894942,64.9805447471,0.0,0.0
CHR-4-Sequence-1479,0.0,1.94552529183,94.9416342412,2.33463035019,0.778210116732,0.0,0.0,97.2762645914,2.72373540856,0.0,0.778210116732,4.28015564202,94.1634241245,0.778210116732,0.0
CHR-4-Sequence-1480,2.72373540856,19.4552529183,76.6536964981,1.1673151751,0.0,0.778210116732,17.1206225681,81.7120622568,0.389105058366,0.0,3.11284046693,24.513618677,72.373540856,0.0,0.0
CHR-4-Sequence-1481,0.0,17.1206225681,82.4902723735,0.389105058366,0.0,1.94552529183,21.7898832685,75.486381323,0.778210116732,0.0,0.0,16.7315175097,83.2684824903,0.0,0.0
CHR-4-Sequence-1482,7.78210116732,24.9027237354,67.3151750973,0.0,0.0,3.50194552529,20.6225680934,75.8754863813,0.0,0.0,5.44747081712,31.906614786,62.2568093385,0.389105058366,0.0
CHR-4-Sequence-1483,5.83657587549,30.7392996109,62.2568093385,0.778210116732,0.389105058366,3.89105058366,19.0661478599,77.0428015564,0.0,0.0,7.00389105058,31.1284046693,61.0894941634,0.778210116732,0.0
CHR-4-Sequence-1484,11.673151751,33.0739299611,54.8638132296,0.0,0.389105058366,6.22568093385,25.2918287938,66.9260700389,1.1673151751,0.389105058366,17.5097276265,34.2412451362,48.2490272374,0.0,0.0
CHR-4-Sequence-1485,5.83657587549,24.9027237354,68.8715953307,0.389105058366,0.0,5.05836575875,23.3463035019,71.5953307393,0.0,0.0,6.61478599222,28.7937743191,64.5914396887,0.0,0.0
CHR-4-Sequence-1486,8.17120622568,30.7392996109,60.3112840467,0.778210116732,0.0,7.39299610895,29.1828793774,62.6459143969,0.778210116732,0.0,8.56031128405,32.6848249027,58.7548638132,0.0,0.0
CHR-4-Sequence-1487,6.61478599222,35.0194552529,57.1984435798,1.1673151751,0.0,5.05836575875,25.6809338521,69.2607003891,0.0,0.0,12.0622568093,35.0194552529,52.9182879377,0.0,0.0
CHR-4-Sequence-1488,0.389105058366,15.953307393,83.6575875486,0.0,0.0,0.778210116732,12.8404669261,85.6031128405,0.778210116732,0.0,2.33463035019,21.0116731518,76.2645914397,0.389105058366,0.0
CHR-4-Sequence-1489,0.778210116732,18.6770428016,80.1556420233,0.389105058366,0.0,0.778210116732,12.8404669261,85.2140077821,1.1673151751,0.0,1.94552529183,24.513618677,73.1517509728,0.389105058366,0.0
CHR-4-Sequence-1490,2.33463035019,23.3463035019,74.3190661479,0.0,0.0,1.55642023346,21.0116731518,77.0428015564,0.389105058366,0.0,2.72373540856,26.0700389105,71.2062256809,0.0,0.0
CHR-4-Sequence-1491,12.8404669261,28.0155642023,58.3657587549,0.778210116732,0.0,11.2840466926,28.7937743191,59.53307393,0.0,0.389105058366,12.8404669261,25.2918287938,61.4785992218,0.389105058366,0.0
CHR-4-Sequence-1492,5.44747081712,25.6809338521,68.4824902724,0.389105058366,0.0,4.66926070039,22.9571984436,72.373540856,0.0,0.0,8.17120622568,31.1284046693,60.3112840467,0.389105058366,0.0
CHR-4-Sequence-1493,0.389105058366,13.2295719844,85.9922178988,0.389105058366,0.0,0.0,8.17120622568,91.439688716,0.389105058366,0.0,1.1673151751,18.6770428016,80.1556420233,0.0,0.0
CHR-4-Sequence-1494,1.55642023346,14.7859922179,83.6575875486,0.0,0.0,1.94552529183,10.5058365759,87.1595330739,0.389105058366,0.0,1.1673151751,19.0661478599,79.766536965,0.0,0.0
CHR-4-Sequence-1497,0.778210116732,15.953307393,82.4902723735,0.778210116732,0.0,0.0,16.7315175097,82.4902723735,0.778210116732,0.0,2.72373540856,20.6225680934,76.6536964981,0.0,0.0
CHR-4-Sequence-1498,11.2840466926,26.8482490272,61.4785992218,0.389105058366,0.0,5.83657587549,24.1245136187,69.2607003891,0.778210116732,0.0,12.0622568093,33.4630350195,54.0856031128,0.389105058366,0.0
CHR-4-Sequence-1499,10.8949416342,31.5175097276,56.0311284047,1.55642023346,0.0,7.39299610895,25.6809338521,65.3696498054,1.1673151751,0.389105058366,10.5058365759,36.9649805447,52.5291828794,0.0,0.0
CHR-4-Sequence-1502,0.778210116732,12.8404669261,85.6031128405,0.778210116732,0.0,0.778210116732,9.33852140078,89.1050583658,0.778210116732,0.0,1.94552529183,18.2879377432,79.766536965,0.0,0.0
CHR-4-Sequence-1504,1.55642023346,11.673151751,85.9922178988,0.778210116732,0.0,1.1673151751,8.94941634241,87.9377431907,1.55642023346,0.389105058366,1.55642023346,16.7315175097,81.7120622568,0.0,0.0
CHR-4-Sequence-1507,14.7859922179,31.5175097276,53.3073929961,0.0,0.389105058366,10.1167315175,24.9027237354,63.813229572,0.778210116732,0.389105058366,19.0661478599,38.1322957198,42.8015564202,0.0,0.0
CHR-4-Sequence-1508,0.0,5.44747081712,94.1634241245,0.389105058366,0.0,0.0,3.50194552529,96.1089494163,0.389105058366,0.0,0.389105058366,7.39299610895,91.439688716,0.778210116732,0.0
CHR-4-Sequence-1509,3.11284046693,20.233463035,75.8754863813,0.778210116732,0.0,2.33463035019,18.6770428016,78.2101167315,0.778210116732,0.0,3.11284046693,26.4591439689,70.0389105058,0.389105058366,0.0
CHR-4-Sequence-1510,3.50194552529,24.513618677,71.2062256809,0.778210116732,0.0,2.72373540856,19.0661478599,77.4319066148,0.778210116732,0.0,5.05836575875,31.5175097276,63.4241245136,0.0,0.0
CHR-4-Sequence-1511,10.8949416342,27.2373540856,61.0894941634,0.778210116732,0.0,4.66926070039,23.3463035019,71.5953307393,0.389105058366,0.0,12.0622568093,31.1284046693,56.420233463,0.0,0.389105058366
CHR-4-Sequence-1512,7.78210116732,30.7392996109,60.7003891051,0.389105058366,0.389105058366,5.05836575875,25.6809338521,68.8715953307,0.389105058366,0.0,10.1167315175,31.1284046693,58.7548638132,0.0,0.0
CHR-4-Sequence-1513,1.1673151751,7.39299610895,90.6614785992,0.778210116732,0.0,0.0,3.11284046693,96.8871595331,0.0,0.0,2.72373540856,12.8404669261,83.6575875486,0.778210116732,0.0
CHR-4-Sequence-1515,1.94552529183,21.7898832685,75.8754863813,0.389105058366,0.0,1.1673151751,15.1750972763,83.2684824903,0.389105058366,0.0,2.33463035019,29.1828793774,68.4824902724,0.0,0.0
CHR-4-Sequence-1516,1.55642023346,15.953307393,82.1011673152,0.389105058366,0.0,0.0,8.94941634241,90.6614785992,0.389105058366,0.0,1.94552529183,23.7354085603,74.3190661479,0.0,0.0
CHR-4-Sequence-1517,6.22568093385,24.9027237354,68.4824902724,0.389105058366,0.0,7.78210116732,24.9027237354,66.5369649805,0.778210116732,0.0,5.83657587549,26.4591439689,67.7042801556,0.0,0.0
CHR-4-Sequence-1518,8.56031128405,33.8521400778,57.1984435798,0.389105058366,0.0,9.33852140078,26.8482490272,63.0350194553,0.389105058366,0.389105058366,10.5058365759,38.5214007782,50.9727626459,0.0,0.0
CHR-4-Sequence-1520,5.05836575875,22.9571984436,71.5953307393,0.389105058366,0.0,1.94552529183,15.1750972763,82.4902723735,0.389105058366,0.0,7.39299610895,29.9610894942,62.6459143969,0.0,0.0
CHR-4-Sequence-1521,14.0077821012,30.3501945525,54.4747081712,1.1673151751,0.0,11.673151751,23.7354085603,63.0350194553,1.1673151751,0.389105058366,14.3968871595,30.3501945525,55.2529182879,0.0,0.0
